10000 60000
8480 4806 97
8480 2792 8
8480 529 36
8480 359 72
8480 7559 77
8481 4884 73
8481 5503 61
8482 6340 1
8482 8192 26
8482 4298 85
8482 4425 16
8482 5701 2
8482 5083 35
8482 8666 24
8482 7589 82
8482 9507 39
8482 9235 85
8483 4289 63
8483 931 32
8483 5281 27
8483 112 92
8484 6072 26
8484 3566 39
8484 495 39
8484 4174 16
8484 8070 13
8485 676 5
8485 6046 52
8485 3792 46
8485 9335 8
8486 5400 5
8486 4101 2
8486 2427 37
8486 2997 50
8487 6692 0
8487 4538 8
8487 5468 1
8487 684 80
8488 6402 37
8488 6093 14
8488 1714 25
8488 2674 15
8489 4610 30
8489 8604 43
8489 7370 46
8489 7812 42
8489 8149 95
8490 7079 58
8490 2610 73
8490 6944 38
8490 6925 17
8490 9940 6
8491 2400 92
8491 2325 60
8492 1821 97
8492 3216 18
8492 4379 87
8492 6226 87
8492 8364 16
8492 3882 86
8492 8916 29
8493 3961 76
8493 2563 45
8493 2295 54
8493 7807 96
8494 2326 88
8494 7454 59
8494 6041 16
8494 6873 84
8494 9400 10
8494 8448 62
8494 3913 48
8494 6108 99
8494 7394 9
8495 704 90
8495 9791 66
8495 8096 97
8495 7174 76
8495 5391 97
8496 9517 71
8496 5697 74
8496 3691 70
8496 1715 63
8497 3448 91
8497 2551 70
8497 4078 58
8497 5861 62
8497 4582 54
8498 3397 60
8498 1426 94
8498 2489 56
8498 7798 47
8498 7877 8
8499 9142 27
8499 8097 64
8499 2923 61
8499 5245 59
8499 2778 84
8499 2132 9
8499 5398 16
8499 3717 27
8500 5760 77
8500 3894 68
8500 7237 10
8500 3883 68
8500 4428 73
8500 8699 28
8500 7541 78
8501 7606 58
8501 9580 82
8501 4506 81
8501 8116 20
8501 330 5
8501 1793 35
8501 9195 64
8501 6756 60
8502 6468 28
8502 6268 4
8503 4964 35
8503 5327 46
8503 9074 14
8503 6902 75
8504 8570 32
8504 5779 40
8504 8297 43
8504 5636 94
8504 4812 64
8504 1265 52
8504 5547 65
8505 747 10
8505 7685 82
8505 524 94
8505 1569 58
8506 3360 92
8506 4924 28
8506 7292 35
8507 7778 14
8507 6859 68
8507 2339 71
8508 7487 87
8508 339 3
8508 2304 63
8508 1253 74
8508 5032 84
8508 5939 51
8508 687 99
8508 5770 39
8508 1895 93
8508 7115 86
8508 9202 5
8509 9904 31
8509 2166 80
8509 2704 81
8509 1046 13
8509 6210 44
8509 7846 62
8509 5812 40
8509 8441 65
8509 277 42
8509 9671 79
8509 6873 24
8509 2451 72
8510 7291 13
8510 4502 98
8510 9958 69
8510 4392 81
8510 7411 41
8510 3005 30
8510 9542 84
8510 3844 50
8511 3951 92
8511 5135 17
8511 1786 4
8511 2182 46
8512 1700 35
8512 2915 39
8512 674 76
8512 8758 24
8512 6785 98
8512 2596 30
8512 9143 74
8512 7453 23
8513 5503 57
8513 3782 10
8513 1875 86
8513 2072 72
8513 934 40
8514 8783 32
8514 8067 3
8514 158 52
8514 6495 29
8514 1099 66
8514 2129 40
8514 9021 53
8514 4560 58
8515 117 1
8515 4772 17
8515 1627 6
8515 5436 94
8515 3047 59
8515 6204 81
8516 8598 9
8516 4102 98
8516 95 45
8516 3406 25
8516 3307 58
8516 2543 71
8516 2537 84
8517 1490 35
8517 222 23
8517 430 7
8518 8064 87
8518 1990 44
8518 8468 45
8518 2071 87
8518 1094 83
8518 4162 44
8518 8548 92
8518 4020 43
8518 7062 96
8518 7774 28
8518 7456 86
8518 9145 40
8518 2421 34
8519 1713 36
8519 4889 97
8520 5624 4
8520 9269 57
8520 9184 97
8520 1013 66
8521 2841 90
8521 6999 75
8521 4603 86
8521 6214 52
8521 1465 58
8522 8465 59
8522 995 89
8522 3133 64
8522 5512 67
8522 1674 68
8523 3328 75
8523 2269 21
8523 9324 82
8523 3973 91
8523 6775 93
8524 9770 17
8524 1415 13
8524 7936 97
8524 3800 4
8524 3413 94
8524 8547 4
8524 1389 58
8525 7239 99
8525 7225 17
8525 3280 86
8525 5589 85
8525 2066 1
8525 5309 35
8526 8355 2
8526 7405 98
8526 2437 96
8526 5339 79
8526 4517 39
8527 8860 63
8527 7516 97
8527 8496 8
8527 1583 15
8527 6557 100
8527 2318 22
8528 1094 37
8528 5464 51
8528 1887 13
8528 1738 88
8528 165 56
8528 3743 46
8529 1117 85
8529 5098 62
8529 8613 68
8529 1630 88
8529 4717 1
8529 3376 35
8529 9343 12
8529 8474 2
8529 8555 88
8530 371 39
8530 3056 70
8530 9797 54
8530 4255 52
8530 1175 61
8530 3845 10
8530 533 66
8530 5617 53
8530 8643 32
8530 4712 34
8530 8580 19
8530 6034 55
8531 60 16
8531 5240 98
8531 6706 37
8531 8900 38
8531 8165 63
8531 5203 7
8531 2998 89
8531 1795 33
8531 6684 72
8531 7884 70
8531 1056 53
8531 4757 60
8532 9103 10
8532 277 14
8532 8527 2
8532 99 15
8532 9847 64
8533 5353 59
8533 8799 59
8533 5069 99
8533 4493 1
8533 3095 29
8534 4875 31
8534 6986 20
8534 1770 41
8534 3600 59
8534 5295 99
8534 211 6
8534 646 88
8535 7377 36
8535 3777 84
8535 1697 37
8535 4103 28
8535 5641 100
8535 2573 96
8535 498 3
8536 4693 59
8536 6798 31
8536 1867 17
8536 9615 39
8536 1859 48
8536 5484 84
8536 6972 54
8536 8403 98
8537 2778 67
8537 7912 72
8537 6082 78
8537 7133 61
8537 6462 84
8538 3415 32
8538 9866 76
8538 4345 86
8538 8031 7
8538 4902 96
8538 6834 27
8539 9889 81
8539 296 99
8539 6165 7
8539 8237 33
8539 6434 29
8539 7970 65
8539 7182 12
8539 9927 59
8540 2053 56
8540 7872 79
8540 7973 76
8541 5582 94
8541 3308 64
8541 5532 75
8541 625 73
8541 390 18
8541 1048 33
8541 7871 51
8542 4480 73
8542 5519 20
8542 5585 36
8542 8036 59
8542 4967 2
8542 9462 36
8543 4941 67
8543 5269 15
8543 5633 13
8543 9564 87
8543 2763 24
8544 6185 7
8544 2412 11
8544 1907 65
8544 6949 54
8544 7488 98
8546 9424 36
8546 7164 31
8546 6527 17
8546 8837 31
8546 2324 10
8547 9362 33
8547 8597 45
8547 9750 88
8547 3247 48
8547 5875 47
8547 3438 12
8548 9740 65
8548 7114 100
8548 5949 15
8549 3209 21
8549 6855 59
8549 2247 47
8549 7285 76
8549 1676 10
8549 1726 60
8549 2263 7
8550 9922 2
8550 1083 31
8550 65 34
8550 8362 30
8550 8054 97
8550 2652 58
8550 5629 34
8550 1418 25
8551 9509 93
8551 7938 19
8551 6313 45
8551 6258 48
8551 7762 87
8552 5193 60
8552 6323 37
8552 3530 3
8552 9952 100
8552 8406 88
8552 9982 42
8553 6892 26
8553 2088 48
8553 4342 17
8553 8227 40
8553 3479 11
8553 5247 83
8553 9098 85
8554 8092 19
8554 4468 26
8554 411 15
8554 9399 9
8554 1927 43
8555 4842 33
8555 8007 13
8555 4166 81
8555 9142 8
8556 3287 14
8556 2883 75
8556 8950 3
8556 1267 81
8556 2029 17
8556 9808 3
8556 5911 48
8556 7189 1
8556 4804 62
8556 3826 13
8556 6037 31
8557 9622 94
8557 7208 51
8557 7320 83
8557 289 74
8557 2341 26
8557 8138 6
8558 1897 100
8558 2348 4
8558 8672 46
8558 847 16
8559 6648 22
8559 2970 9
8559 9469 86
8559 5969 39
8559 1332 33
8559 8626 20
8560 5281 82
8560 7063 54
8560 9051 100
8560 888 56
8560 9917 83
8561 1930 31
8561 4960 95
8561 4291 96
8561 1496 46
8561 3869 25
8561 4684 71
8562 56 33
8562 8586 85
8562 1189 17
8562 68 40
8562 4600 99
8562 9517 54
8563 1645 15
8563 2604 15
8563 8735 52
8563 8478 13
8564 9991 87
8564 8263 40
8564 1065 85
8564 6530 97
8564 6731 79
8564 4629 73
8564 9731 91
8564 9794 78
8565 2676 39
8565 246 34
8565 7942 94
8565 437 18
8565 6660 52
8565 8310 89
8566 1688 10
8566 2854 68
8566 7327 35
8566 470 42
8566 3048 40
8566 9104 26
8566 668 56
8567 4062 97
8567 6824 99
8568 8474 40
8568 4477 68
8568 6340 19
8568 1865 51
8568 1947 67
8568 9134 16
8568 5895 92
8568 9737 82
8568 7226 79
8569 7367 47
8569 3299 7
8569 8161 68
8569 7051 13
8569 6077 34
8569 3065 78
8569 675 74
8569 6508 84
8569 131 39
8569 9504 4
8570 7379 23
8570 7007 24
8570 143 17
8571 5502 24
8571 4747 44
8571 7067 71
8571 8914 47
8571 4675 75
8571 3879 29
8572 1092 44
8572 7775 65
8572 725 7
8572 4952 88
8572 1410 26
8573 4237 85
8573 4120 94
8573 8852 80
8573 2129 42
8573 4425 82
8573 2918 21
8574 2233 65
8574 5622 66
8574 6298 3
8574 4202 43
8575 8753 3
8575 5288 63
8575 3327 40
8575 7599 5
8575 7524 63
8575 9754 91
8575 9943 85
8575 2 65
8575 2163 11
8575 9172 74
8575 6049 87
8576 8299 80
8576 1053 57
8576 7246 27
8576 3128 46
8577 9323 33
8577 8259 100
8577 8456 37
8577 2445 16
8577 4619 45
8577 9236 23
8577 2442 35
8578 6441 90
8578 5955 89
8578 991 60
8578 159 63
8578 826 62
8578 5290 61
8578 7550 32
8578 4830 36
8579 4465 99
8579 1908 35
8579 5849 72
8580 7747 49
8580 3127 33
8580 3115 75
8580 5271 31
8580 7173 4
8580 5872 39
8580 8228 54
8581 2284 36
8581 5620 6
8581 4746 6
8581 1018 55
8581 4441 1
8581 7586 49
8581 4326 72
8582 1046 68
8582 5246 65
8582 9134 17
8582 5916 49
8582 441 38
8582 7117 69
8583 214 55
8583 5384 16
8583 1037 94
8583 9440 85
8583 7848 58
8583 8796 46
8583 1097 46
8583 5134 26
8584 554 63
8584 8741 59
8584 3619 75
8584 7845 29
8584 3905 100
8584 5518 71
8585 3964 45
8585 3842 83
8585 6632 37
8585 6804 83
8585 5934 48
8585 1013 2
8585 6831 74
8586 8151 12
8586 3251 17
8587 5535 15
8587 3741 2
8587 8768 32
8587 16 3
8588 3936 59
8588 6526 20
8588 6246 46
8588 1299 32
8588 7157 45
8588 7228 93
8589 6229 25
8589 9317 77
8589 1681 55
8589 1094 5
8589 9048 11
8589 6495 96
8589 3450 55
8590 8092 7
8590 9689 73
8590 6497 78
8590 1514 28
8591 674 18
8591 1146 80
8591 4448 95
8591 92 32
8591 7115 59
8592 5222 3
8592 8205 56
8592 6567 72
8592 3251 18
8592 5103 50
8592 2483 17
8593 4321 46
8593 7930 85
8593 764 13
8593 9487 90
8593 1316 61
8593 6358 37
8593 2434 25
8593 9311 15
8594 7982 87
8594 4356 50
8594 6451 99
8594 1163 7
8594 5934 27
8594 8379 16
8595 9777 47
8595 3438 7
8595 3941 83
8595 5325 29
8595 3765 95
8595 54 87
8595 9938 88
8595 1068 99
8595 647 74
8595 9517 38
8596 1375 31
8596 9430 86
8596 233 81
8596 1216 76
8596 1535 65
8596 7404 67
8596 1513 33
8596 1486 34
8597 7828 19
8597 7553 58
8597 1212 71
8597 6307 73
8597 7031 45
8597 117 19
8597 1506 87
8597 9247 31
8597 1967 54
8598 9895 11
8598 7838 100
8598 9375 63
8598 9103 75
8598 1747 33
8598 8490 72
8598 4036 53
8599 1797 92
8599 702 33
8599 8954 43
8599 825 39
8599 1629 77
8599 315 89
8600 6829 95
8600 7743 45
8600 4826 91
8600 8660 79
8601 119 45
8601 6328 58
8601 9933 93
8601 8573 64
8602 4240 14
8602 6399 22
8602 769 57
8602 661 92
8602 9616 24
8602 9186 92
8603 4953 13
8603 374 63
8603 7735 90
8603 1239 36
8603 5424 87
8604 9499 93
8604 4942 84
8604 7479 18
8604 1991 56
8604 546 93
8604 1635 13
8605 1702 67
8605 4125 29
8605 7897 16
8605 3760 18
8605 7369 87
8605 4532 35
8605 5969 3
8605 1977 20
8605 2766 27
8605 7216 76
8606 5495 26
8606 8243 50
8606 4724 85
8606 861 16
8606 1123 60
8606 1197 49
8606 3452 13
8607 6338 59
8607 5464 52
8607 6384 34
8607 7052 90
8607 6370 3
8608 4247 98
8608 4057 85
8608 8099 35
8608 1606 5
8609 7319 35
8609 2447 93
8609 4195 49
8609 3960 43
8609 759 84
8609 3344 46
8610 9666 12
8610 5640 10
8610 4305 20
8610 3290 70
8610 6921 48
8611 8126 29
8611 2816 64
8611 3582 10
8611 7741 15
8611 8824 2
8611 9879 44
8611 9858 0
8611 6430 17
8612 6730 90
8612 8717 16
8612 9868 68
8612 1330 91
8612 6222 77
8612 7234 20
8612 1938 4
8613 6933 61
8613 7379 99
8613 8247 83
8613 4768 37
8613 9118 86
8613 8714 81
8614 8821 43
8614 5443 75
8614 6542 45
8615 5388 21
8615 3578 67
8615 7071 91
8615 8946 17
8615 8530 56
8615 3885 99
8615 3100 53
8616 6062 62
8616 259 61
8616 6431 34
8617 8471 23
8617 5857 26
8617 1298 79
8617 8996 26
8617 7047 40
8617 487 89
8617 7053 33
8618 8914 27
8618 9351 96
8618 3193 29
8618 3062 81
8618 4992 58
8618 5365 24
8618 9678 93
8619 9709 100
8619 6533 17
8619 2400 91
8620 9111 56
8620 32 66
8620 434 27
8620 6921 77
8620 2733 53
8621 7642 98
8621 7055 95
8621 5576 74
8621 2529 23
8621 5414 10
8621 6544 44
8621 8361 15
8621 1008 5
8621 674 1
8621 4705 17
8621 7603 48
8622 6598 0
8622 5069 62
8622 9199 56
8623 9342 96
8623 5062 21
8623 8951 8
8623 4629 32
8624 1531 24
8624 4578 80
8624 382 80
8624 348 32
8624 9889 89
8624 5733 66
8624 761 49
8624 3543 72
8625 7831 85
8625 5022 100
8625 2383 48
8626 713 43
8626 6423 27
8626 8378 63
8626 5420 8
8626 7838 46
8627 7240 45
8627 1679 60
8627 6320 31
8627 5571 14
8627 7943 3
8628 215 45
8628 4674 23
8628 6850 0
8628 7488 71
8628 5345 72
8629 2549 71
8629 423 24
8629 6427 8
8629 9885 71
8630 2249 58
8630 1110 28
8630 5787 3
8630 5271 85
8630 6746 72
8631 712 46
8631 4383 6
8631 1581 60
8631 6246 79
8631 8439 26
8632 5397 29
8632 2793 59
8632 8129 57
8632 7004 29
8632 9085 13
8633 5053 16
8633 4254 78
8633 3577 60
8633 7611 24
8633 7864 35
8633 9242 10
8633 6712 94
8634 8154 39
8634 6539 66
8634 3252 43
8634 6158 6
8634 6975 98
8634 7613 20
8635 6779 87
8635 7989 88
8635 4650 58
8635 6995 85
8635 9503 47
8635 3449 77
8635 9410 81
8635 242 89
8635 2977 3
8635 8943 67
8635 957 19
8636 2970 52
8636 6791 69
8637 7293 91
8637 9737 2
8637 5549 0
8637 6263 77
8637 6894 7
8637 7201 60
8637 831 19
8638 3058 22
8638 5585 3
8638 8496 71
8638 4454 83
8638 6829 80
8638 2493 61
8639 2712 10
8639 4743 20
8639 7420 96
8639 151 15
8639 3409 66
8639 1848 74
8640 395 96
8640 2848 35
8640 2738 44
8640 8964 23
8640 3450 31
8640 7739 76
8640 7305 82
8641 6859 89
8641 4907 41
8641 5787 72
8641 9889 52
8641 2472 98
8641 3338 4
8641 3226 16
8642 640 30
8642 8134 26
8642 9666 9
8642 8206 41
8643 8114 79
8643 8772 99
8643 3096 79
8643 4298 66
8644 3940 92
8644 8420 59
8644 6405 44
8644 2030 14
8644 4296 58
8644 5020 46
8645 8429 57
8645 6974 79
8645 5695 3
8645 3508 25
8645 8509 21
8645 2949 25
8646 8390 1
8646 5487 70
8646 2006 67
8646 7330 68
8646 4689 7
8646 4454 55
8646 8714 0
8647 4795 77
8647 917 36
8647 6721 8
8647 2440 59
8647 6848 43
8647 7909 1
8647 1153 21
8648 4637 93
8648 3106 35
8648 8259 15
8648 5061 28
8648 8095 3
8649 7064 6
8649 6306 56
8649 3009 65
8649 2054 80
8649 667 69
8650 3835 54
8650 2341 63
8650 5370 83
8650 6637 44
8651 901 66
8651 4184 89
8652 6599 100
8652 9667 62
8652 8845 41
8652 7398 43
8652 9190 87
8652 7522 69
8653 5927 43
8653 8129 0
8653 8237 75
8653 9119 43
8653 2389 73
8653 7021 96
8653 5941 12
8653 7388 38
8653 5173 42
8654 4868 5
8654 2600 37
8654 8737 79
8654 6106 56
8654 8256 22
8655 197 31
8655 3870 50
8655 9293 52
8655 1799 79
8656 7813 37
8656 5477 86
8656 6949 50
8656 4697 16
8656 496 57
8656 8176 22
8657 987 64
8657 5715 54
8657 5180 43
8657 238 13
8657 2774 69
8658 7268 15
8659 4715 36
8659 5139 98
8659 3152 88
8659 5051 17
8659 5986 5
8659 9461 39
8659 5039 28
8659 9701 83
8659 3355 70
8659 8699 34
8660 7332 97
8660 4229 84
8660 751 41
8660 196 5
8660 7304 87
8660 8110 88
8661 5024 33
8661 6839 51
8661 3568 18
8661 9089 13
8661 5371 62
8661 6809 49
8661 9380 33
8662 9674 84
8662 6780 24
8662 4378 37
8662 8636 77
8662 2508 25
8662 8159 73
8662 3942 36
8662 2136 13
8663 4116 54
8663 8909 100
8664 2086 91
8664 3555 96
8665 7123 48
8665 5515 57
8665 1458 32
8665 5232 4
8665 585 56
8665 6925 71
8665 1264 86
8666 1436 71
8666 6680 86
8666 3783 88
8666 6984 53
8666 6729 72
8667 6732 65
8667 2639 94
8667 3608 89
8667 7852 46
8667 9485 68
8668 8426 40
8668 1422 57
8668 772 34
8668 3171 79
8668 3745 9
8668 1633 96
8668 578 11
8669 4119 6
8669 206 50
8669 7170 82
8669 7951 55
8669 3524 58
8669 4937 82
8669 9359 19
8669 7379 54
8669 568 37
8669 8367 11
8669 1916 64
8670 8043 57
8670 7581 79
8670 1776 30
8670 4874 83
8670 6094 74
8670 8942 57
8670 6088 68
8670 7940 78
8670 7724 40
8671 81 27
8671 6660 58
8671 5670 60
8671 3271 6
8671 4626 9
8671 9867 20
8672 6358 35
8672 3769 73
8672 2632 27
8673 4995 14
8673 9811 55
8673 5357 94
8673 5727 34
8673 4329 45
8673 8926 86
8673 5933 85
8674 6012 76
8674 2292 66
8674 2318 18
8674 2370 33
8675 1725 31
8675 773 56
8675 5049 69
8675 2302 1
8676 9952 34
8676 1069 56
8676 8202 0
8676 5787 37
8676 1491 5
8677 4618 61
8677 9204 80
8677 2188 75
8677 2814 25
8677 557 49
8677 1127 44
8677 9395 8
8678 8963 65
8679 6778 57
8679 9960 47
8679 4618 50
8679 9452 100
8679 7034 74
8679 3101 22
8680 7028 55
8680 3916 89
8680 4787 75
8680 7600 17
8680 6387 96
8680 5163 6
8681 7820 99
8681 3567 99
8681 7899 28
8681 906 85
8681 7737 92
8681 3277 20
8681 3922 60
8682 2997 26
8682 2084 43
8682 325 99
8682 948 63
8682 93 15
8682 3294 18
8682 1202 46
8682 3281 49
8682 1274 61
8683 2196 23
8683 5592 9
8683 9258 19
8683 5472 31
8684 7317 0
8684 8827 3
8684 3361 70
8684 3655 99
8684 9312 43
8684 1291 58
8685 9278 84
8685 1999 64
8685 4707 73
8685 6030 44
8685 7898 100
8685 8045 75
8686 1567 14
8686 8986 47
8686 1015 29
8686 9726 18
8686 3532 90
8686 2779 39
8686 199 23
8687 9424 43
8687 2185 99
8687 9776 49
8687 7421 48
8688 6600 2
8688 336 0
8689 2186 74
8689 2172 69
8689 647 100
8689 6242 92
8690 7122 0
8690 7731 42
8690 3147 62
8690 2731 68
8690 9629 27
8690 2876 52
8691 5771 83
8691 2950 77
8691 7434 5
8691 2839 89
8691 5797 26
8692 4831 3
8692 407 25
8692 9687 34
8692 8220 9
8692 8404 31
8692 6446 81
8693 8355 51
8693 983 43
8693 9346 83
8693 232 24
8693 8860 16
8694 1281 75
8694 7846 65
8694 3534 41
8694 2832 55
8694 3948 93
8694 7849 68
8694 9720 34
8694 2794 78
8694 8655 86
8695 5718 77
8695 7386 56
8695 912 92
8695 180 56
8696 7734 3
8696 1552 94
8696 3304 63
8696 7514 5
8696 1268 54
8696 3980 5
8697 2732 3
8697 6401 63
8697 5837 34
8697 8333 48
8697 4963 12
8697 9901 35
8697 8019 100
8697 8235 30
8697 2424 31
8697 1337 56
8697 7748 4
8697 3751 6
8697 7898 100
8698 5632 35
8698 3574 93
8698 7502 75
8698 4300 10
8698 2412 93
8698 4405 84
8698 7059 62
8699 2175 39
8699 6482 36
8699 2108 25
8699 2714 49
8699 3396 71
8699 8427 56
8700 3697 10
8700 3122 84
8700 7786 93
8700 4774 81
8700 1753 48
8700 9104 30
8700 4088 64
8700 6411 89
8700 9668 58
8700 7826 55
8701 2579 23
8701 9616 10
8701 2079 45
8701 5777 61
8701 336 90
8702 9157 62
8702 2539 38
8702 741 0
8702 3475 94
8702 9034 41
8702 1528 32
8702 3654 47
8703 3230 64
8703 5963 55
8703 7488 54
8703 9590 15
8704 4775 67
8704 5797 19
8704 3833 37
8704 7119 97
8704 7102 69
8704 6029 92
8704 6630 63
8704 3863 39
8704 3819 8
8704 4354 35
8705 2614 21
8705 5014 62
8705 474 64
8705 7591 46
8706 8246 29
8706 3483 80
8706 6377 8
8706 9038 32
8706 5346 13
8707 4903 92
8707 6223 93
8707 4637 77
8707 9771 64
8708 6518 64
8708 4620 60
8708 6622 22
8708 9803 53
8708 2356 26
8709 1442 90
8709 908 33
8709 8072 87
8709 9289 73
8709 7996 22
8709 7650 10
8709 2702 81
8710 3864 20
8710 2695 17
8710 3180 26
8710 5300 91
8711 6282 28
8711 8652 73
8711 3444 74
8711 734 67
8711 7845 20
8711 2676 15
8711 6371 40
8711 4243 72
8711 353 100
8711 3047 3
8712 5819 1
8712 2897 59
8713 2254 89
8713 9709 15
8713 2395 27
8713 7891 17
8714 8730 84
8714 3554 89
8714 136 0
8714 278 37
8714 7021 91
8714 9276 34
8714 9859 65
8715 8547 33
8715 9282 99
8715 9456 44
8715 2568 53
8716 4409 58
8716 7298 61
8716 5674 9
8716 8661 46
8716 2565 85
8717 3537 34
8717 8372 14
8717 151 93
8717 9159 59
8717 1043 83
8717 4780 89
8717 7244 48
8718 7658 49
8718 6820 0
8718 9704 37
8719 9038 40
8719 4079 53
8719 8068 70
8719 403 75
8719 6619 29
8719 5273 73
8719 6742 10
8720 5228 12
8720 2785 51
8720 9757 87
8720 2105 94
8720 3631 39
8720 698 47
8720 3688 56
8720 3360 83
8720 839 51
8720 3003 62
8721 6712 100
8721 787 85
8721 3461 57
8721 9410 96
8721 2646 51
8721 2165 47
8721 4444 60
8722 861 92
8722 4315 55
8722 3309 49
8722 1753 51
8723 1081 32
8723 238 61
8723 4339 50
8723 777 5
8723 1718 71
8724 8785 45
8724 6425 16
8724 2704 1
8724 9370 64
8724 8647 85
8724 5116 94
8725 3770 43
8725 7156 82
8725 7102 17
8725 2855 75
8725 1183 55
8725 5349 39
8726 5195 42
8726 8618 41
8726 5778 23
8727 2060 9
8727 9438 62
8727 8221 46
8727 7851 7
8727 1305 36
8727 3188 73
8728 7552 79
8728 7106 68
8728 8470 66
8728 2041 63
8728 5029 67
8729 7202 17
8729 5815 75
8729 246 71
8729 5377 64
8729 6682 62
8730 9294 18
8730 7231 59
8730 6315 46
8730 3440 38
8730 6853 94
8730 8657 35
8730 8141 18
8730 9519 21
8730 3902 0
8731 9090 55
8732 1939 9
8732 517 87
8732 7404 89
8732 4118 70
8732 9753 46
8732 5542 88
8733 2868 5
8733 5535 53
8733 5201 77
8733 761 21
8733 6045 76
8733 8901 68
8733 615 59
8733 7648 100
8733 4056 86
8733 6745 29
8734 5608 82
8734 8394 67
8734 5988 55
8734 7565 100
8734 9017 87
8734 5078 35
8734 8885 4
8734 357 7
8734 550 48
8735 5941 61
8735 8558 17
8735 8227 39
8735 9643 53
8735 9199 55
8735 4329 25
8735 9740 74
8736 120 4
8736 4046 31
8736 6932 20
8736 7741 11
8736 7008 32
8736 4429 31
8737 9757 7
8737 3004 24
8737 9190 11
8737 2865 69
8737 5627 89
8738 707 24
8738 6777 72
8738 8955 30
8738 6716 30
8739 9908 2
8739 3075 10
8739 9121 13
8740 1530 14
8740 1286 65
8740 1644 33
8740 4054 85
8740 7474 2
8740 6013 51
8741 9942 45
8741 2517 32
8741 9817 64
8741 1495 68
8741 5241 41
8742 6226 43
8742 845 66
8742 2798 63
8742 4161 40
8742 6025 47
8743 916 17
8743 3060 89
8743 1222 37
8743 2444 45
8743 8314 19
8743 4712 72
8743 9981 50
8744 458 13
8744 4685 43
8744 7769 9
8744 6724 35
8744 97 24
8744 589 52
8744 8594 77
8745 5073 58
8745 8070 32
8745 5354 44
8745 1848 58
8745 7079 90
8745 7175 66
8745 1281 27
8746 9872 40
8746 1744 9
8746 6470 57
8746 5756 73
8747 6928 69
8747 2307 25
8747 8762 83
8747 9499 64
8748 5172 58
8748 7361 91
8748 2157 11
8748 5387 84
8748 4509 30
8748 3718 42
8748 3359 44
8749 3918 50
8749 1111 54
8749 8337 79
8749 214 55
8749 5004 31
8749 614 84
8749 1093 26
8749 1204 69
8750 9049 91
8750 7103 73
8750 3446 45
8750 508 90
8750 1693 95
8750 9248 68
8751 388 55
8751 508 85
8751 1955 32
8751 9701 8
8751 6602 59
8751 331 83
8752 1774 68
8752 6652 18
8752 6864 41
8752 7603 87
8752 3040 49
8753 2719 5
8753 458 88
8753 286 15
8753 8316 76
8753 9196 78
8753 1316 95
8753 3821 74
8753 8183 14
8753 9588 99
8753 2803 94
8753 6017 55
8754 5653 16
8754 9276 33
8754 7971 54
8754 2206 77
8755 8300 39
8755 9503 81
8755 293 60
8755 3690 53
8755 6976 90
8755 8373 21
8755 3425 75
8755 1160 25
8755 7112 50
8755 5100 87
8755 4257 68
8756 6516 36
8756 1236 17
8756 3920 55
8756 4150 67
8756 1686 46
8757 6331 14
8757 1671 62
8757 8043 75
8757 3428 58
8757 3382 24
8757 6000 55
8757 1938 61
8758 1903 72
8758 3570 93
8758 1444 77
8758 9403 6
8758 609 11
8758 4955 0
8759 7794 16
8759 6555 83
8759 4139 63
8759 4934 9
8759 227 77
8759 8449 97
8760 2990 7
8760 7530 86
8760 967 100
8760 6357 79
8761 796 40
8761 7594 92
8761 8810 94
8761 7784 86
8761 1749 16
8761 5792 1
8761 7486 24
8761 8392 69
8762 3181 84
8762 3040 58
8762 3183 20
8762 6561 12
8762 6960 16
8762 6053 15
8762 779 99
8762 9702 46
8762 1432 81
8763 3872 9
8763 6759 73
8763 9773 5
8763 791 81
8764 5540 35
8764 4080 45
8764 8106 93
8764 8763 48
8764 6439 21
8765 176 39
8765 1549 92
8765 1189 34
8765 6919 53
8765 1523 88
8765 4850 23
8765 5145 19
8766 5924 4
8766 8255 12
8766 2124 50
8766 3271 43
8766 8026 54
8766 2927 52
8767 611 27
8767 7616 80
8767 9764 30
8767 4470 77
8767 950 27
8767 8375 86
8767 6343 45
8768 4882 4
8768 109 66
8768 7625 19
8769 4397 36
8769 4464 24
8769 4147 93
8769 8446 16
8769 6410 49
8769 3709 16
8770 776 41
8770 6132 30
8770 4903 86
8771 547 68
8771 472 11
8771 5340 35
8771 9582 1
8771 6423 30
8771 1235 6
8771 8183 82
8772 1739 63
8772 8960 40
8772 5326 40
8772 2012 76
8772 4683 96
8773 2632 67
8773 3243 36
8773 1693 8
8773 7220 86
8773 6870 35
8773 1617 20
8773 5251 7
8774 6085 18
8774 3840 36
8774 2316 67
8774 7016 38
8774 3264 24
8775 3110 96
8775 121 44
8775 2614 6
8775 5551 62
8775 9645 35
8775 7238 47
8775 5038 1
8775 9174 97
8776 159 95
8776 6480 76
8776 798 27
8776 2611 94
8776 3736 31
8776 1920 23
